"updated_label","original_url","old_label","source_article","explanations","rationale"
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5a53c4c5fdbc001000361f4b/persuasive-techniques-and-rhetorical-fallacies","ad populum","This makes you think you need to believe or buy something because everyone else is. Which technique is it?","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/58dbf9c6a4f008e15ac0d008/logical-fallacies-part-iv","ad populum","Everyone is doing it.  You should too.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5bda0decd6aa6b001d38528e/logical-fallacies","ad populum","Historically, up until the late 16th century, most people believed that the Earth was the center of the universe. Today we understand this is not true","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/6008a28719b947001bd69514/logical-fallacies-and-evidence","ad populum","X is popular; therefore, X is right.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies-quiz&sid=270424462","ad populum","Millions of people drink Diet Coke every year so it must be the best soft drink in the world.","This fallacy works on the basis that something is correct, good, right or the way you want it to turn just because a majority of people thinks the same. The majority of people agreeing with each other doesn't mean it's right or correct, the reality could be totally opposite.",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5bda0decd6aa6b001d38528e/logical-fallacies","ad populum","How could you not believe in ghosts? Roughly two billon people believe in them, so don't you think you should reconsider your opinion?","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/58dbe529d254f4305bd727c5/logical-fallacies-part-i","ad populum","Everyone does it.  You should too.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/58dbe529d254f4305bd727c5/logical-fallacies-part-i","ad populum","Over 99 billion people served…","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5be322bc89dc71001ee54c1c/logical-fallacies-practice","ad populum","America has to act now to reduce illegal immigration. Recent studies show that the vast majority of Americans think that illegal immigration is a problem.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/58dcf493b907d2d254cf10e4/logical-fallacies-gr","ad populum","Cathy is opposed to social media because she would rather have a face-to-face conversation. However, more and more of Cathy's friends have joined social media sites, so Cathy feels like she needs to create an account as well.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5dd4848a178748001b046649/exit-slip-logical-fallacies","ad populum","Everyone who is really into gaming already owns the latest video game. Don't be the only one left out!","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5ff73aed3ccf10001d447572/logical-fallacies","ad populum","Justifies a claim because a large group favors it","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5e93c6c6faae28001d76da6d/rhetorical-devices-logical-fallacies","ad populum","Almost everyone that was asked said that McDonalds is better than Burger King, so it must be true","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5da9c616b36650001b516bbf/logical-fallacies","ad populum","Marie notices that many of her friends have started eating a low-carb diet and drinking protein shakes. Marie decides that if this many friends are eating this way that this must be the healthy way to eat so she joins them","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5a21a893fd37051100831ca4/friday","ad populum","Royal's promoting their team for the next season by telling people to come join the team because everyone else has.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/6030549c418d3e001bcbfb14/logical-fallacies-the-snap-decision-the-people","ad populum","Fortnite is the best game ever. Everyone is playing it!","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5e32e7cf3c268f001c0dda1d/logical-fallacies","ad populum","I guess that I should by my 12 year old an iPhone since everyone else has one.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5e263688c11931001b7ac19a/logical-fallacies","ad populum","Going to prom (when you don't want to) because 90 percent of your classmates are going","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5e263688c11931001b7ac19a/logical-fallacies","ad populum","Believing that taco bell is healthy for you because everyone else does.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/60241e5e579e66001c40dfbd/logical-fallacies","ad populum","Everyone is going to get the new smart phone when it comes out this weekend. Why aren’t you?","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/6059f970a5d7c3001da9d533/logical-fallacies","ad populum","According to the university brochure, the majors with the most students are Economics and Computer Science. Therefore, you should declare one of these majors if you want to have a successful career.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5c890a34b355a3001d6addb9/logical-fallacies","ad populum","Katie likes to read and would rather do that than play sports. Her friends make fun of her and tell her that reading is for nerds. Katie stops reading so much and starts to play sports more.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/603c4135fe49e5001bc1c557/activity-march-logical-fallacies","ad populum","Company R.E. are working on advertisement for a new juice drink. Some of their marketing employees went to a school to do a survey on students’ beverage preference. The majority said they preferred orange-flavored drinks, so Jeff told his superiors that orange was the flavor favored most by high school students.","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/5f866cd09b8715001bf9a88c/identify-logical-fallacies","ad populum","“Don’t worry about eating fast food. After all, millions of Americans eat it every day.”","",""
"A lot of people believe [MSK1]. Therefore, [MSK1] must be true.","https://quizizz.com/admin/quiz/60548cc5a25098001b13f9f8/logical-fallacies","ad populum","This fallacy assumes something is true (or right, or good) because other people agree with it.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5a92ffd738df4e0021c00adf/persuasion-vocabulary","appeal to emotion","It has a picture which might make people feel sad.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5e469cdfa8e8f6001bd8c6e8/logical-fallacies","appeal to emotion","A commercial shows images of animals in need to persuade the audience to make donations.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies","appeal to emotion","I know you don't like the cat sweater that Grandma knitted for you, but she worked so hard on it, and it will make her happy to see you wear it in the family holiday photo.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/59ba736940c40f1100e9635b/propaganda-and-animal-farm","appeal to emotion","Television Advertisement: Get all of your stains out by using new and improved Ultra Suds and wash your blues away!","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/608aa4ecb8575b001cc6ef62/logical-fallacies","appeal to emotion","We, the people, are going to work together to achieve justice, unity, and integrity.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5df989ac333039001b94f8d1/name-that-logical-fallacy","appeal to emotion","Which fallacy am I? Combining facts and evidence with words that stir up emotion, with the attempt to manipulate others into accepting the truth of the argument.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5bda0decd6aa6b001d38528e/logical-fallacies","appeal to emotion","Which fallacy is the following example? ""By rejecting God, you are rejecting goodness, kindness, and love itself.""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5c3e3c24ace258001bec4e5d/persuasive-techniques","appeal to emotion","Don't you want the best for your baby?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5dd2aca5fc8633001bc7b986/fallacy-review","appeal to emotion","I know you don’t like the kitty-cat sweater that Grandma knitted for you, but she worked so hard on it and it will make her happy to see you wear it in the family holiday photo.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5db978973e3b40001ac3ffe3/persuasive-techniques-practice","appeal to emotion","An advertisement asking people to give to St. Jude Research Center to help children struggling with cancer. You wouldn't want to let these children die, right?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5e208950881f96001b246eab/logical-fallacies","appeal to emotion","They are dangerous militants out to destroy our peaceful way of life.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5fd11584c8b936001b8405ef/unit-review-what-matters","appeal to emotion","A real estate ad shows a happy family moving in to the home of their dreams.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/59c9522c431dae1000613a6e/persuasive-rhetoric-academic-vocabulary","appeal to emotion","Using positive words that become associated with something, like company slogans and political advertisements","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5a785356c0a53f001fa6b5a1/logical-fallacies","appeal to emotion","Regime vs. government Pro-death vs. pro-choice","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f61dd944ebab6001b84c570/persuasive-techniques","appeal to emotion","A commercial about abandoned animals needing a shelter of a forever home. They ask for a small donation to help these struggling animals.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://web.archive.org/web/20070625122234/http://leo.stcloudstate.edu/acadwrite/logic.html","appeal to gallery","Same-sex marriage must be prohibited, or the family structure as we know it will  collapse.","The writer uses emotive language that will produce a desired effect on a group or ""gallery"" of readers.  By appealing to the fears or interests of the audience, the writer hopes to gain approval.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://courses.lumenlearning.com/englishcomp1/chapter/common-logical-fallacies/","appeal to fear","Without this additional insurance, you could find yourself broke and homeless.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f6c215473a960001b4b0054/philosophy-ct-unit-mc-practice","appeal to emotion","Janice just lost her goldfish and so asks you to give her the benefit of the doubt.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://userweb.ucs.louisiana.edu/~kak7409/Fallacies.html","appeal to emotion","""Then we had a death. A 32-year-old woman hemorrhaged to death as a result of a cervical laceration. I finally realized, we weren't helping women - we were destroying them.""","Here, Everett appeals to the reader's sympathy rather than to their reason.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://userweb.ucs.louisiana.edu/~kak7409/Fallacies.html","appeal to emotion","""If you have never been born again, eternal separation from God in the Lake of Fire awaits you. If you are born again, then being with the Lord in heaven forever is your destiny. Which do you choose?""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://writingcenter.unc.edu/tips-and-tools/fallacies/","appeal to emotion","“I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I’ve had a cold, so it was really hard for me to study!”","The conclusion here is “You should give me an A.” But the criteria for getting an A have to do with learning and applying the material from the course; the principle the arguer wants us to accept (people who have a hard week deserve A’s) is clearly unacceptable. The information the arguer has given might feel relevant and might even get the audience to consider the conclusion—but the information isn’t logically relevant, and so the argument is fallacious.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://writingcenter.unc.edu/tips-and-tools/fallacies/","appeal to emotion","“It’s wrong to tax corporations—think of all the money they give to charity, and think of the costs they already pay to run their businesses!”","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://academicinfluence.com/inflection/influence/logical-fallacies","appeal to pity","You should give me a promotion. I have a lot of debt and am behind on my rent.","The argumentum ad misericordiam is a strategy in which one speaker appeals to the emotions of another by exploiting their feelings of guilt or pity. This strategy of debate seeks to validate one’s argument by playing on the sympathy or sensitivity of the other. The aim is to invoke an array of emotions that might cloud the individual’s ability to approach the argument in a rational way. It should also be noted though that the invocation of empathy is not by itself evidence that a fallacy has occurred. If we take, for instance, commercials which feature starving people in developing countries, the goal of invoking our pity is not to deceive but to connect real human emotion with a call to action. An appeal to any type of emotion is not by itself fallacious, but becomes fallacious when combined with a faulty premise.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://academicinfluence.com/inflection/influence/logical-fallacies","appeal to pity","You can’t give me a C. I’ll lose my scholarship.","The argumentum ad misericordiam is a strategy in which one speaker appeals to the emotions of another by exploiting their feelings of guilt or pity. This strategy of debate seeks to validate one’s argument by playing on the sympathy or sensitivity of the other. The aim is to invoke an array of emotions that might cloud the individual’s ability to approach the argument in a rational way. It should also be noted though that the invocation of empathy is not by itself evidence that a fallacy has occurred. If we take, for instance, commercials which feature starving people in developing countries, the goal of invoking our pity is not to deceive but to connect real human emotion with a call to action. An appeal to any type of emotion is not by itself fallacious, but becomes fallacious when combined with a faulty premise.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://academicinfluence.com/inflection/influence/logical-fallacies","appeal to pity","I can’t take home a B in this course. My parents will be angry with me.","The argumentum ad misericordiam is a strategy in which one speaker appeals to the emotions of another by exploiting their feelings of guilt or pity. This strategy of debate seeks to validate one’s argument by playing on the sympathy or sensitivity of the other. The aim is to invoke an array of emotions that might cloud the individual’s ability to approach the argument in a rational way. It should also be noted though that the invocation of empathy is not by itself evidence that a fallacy has occurred. If we take, for instance, commercials which feature starving people in developing countries, the goal of invoking our pity is not to deceive but to connect real human emotion with a call to action. An appeal to any type of emotion is not by itself fallacious, but becomes fallacious when combined with a faulty premise.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://courses.lumenlearning.com/englishcomp1/chapter/common-logical-fallacies/","appeal to pity","I know I missed assignments, but if you fail me, I will lose my financial aid and have to drop out.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://academicinfluence.com/inflection/influence/logical-fallacies","appeal to pity","If you don’t give me a passing grade, I won’t get accepted to medical school. That will break my grandmother’s heart.","The argumentum ad misericordiam is a strategy in which one speaker appeals to the emotions of another by exploiting their feelings of guilt or pity. This strategy of debate seeks to validate one’s argument by playing on the sympathy or sensitivity of the other. The aim is to invoke an array of emotions that might cloud the individual’s ability to approach the argument in a rational way. It should also be noted though that the invocation of empathy is not by itself evidence that a fallacy has occurred. If we take, for instance, commercials which feature starving people in developing countries, the goal of invoking our pity is not to deceive but to connect real human emotion with a call to action. An appeal to any type of emotion is not by itself fallacious, but becomes fallacious when combined with a faulty premise.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.researchgate.net/profile/Ioannis-Pneumatikos/publication/329935652_Logical_Fallacies_in_the_Icu/links/5c248d2e92851c22a3489a14/Logical-Fallacies-in-the-Icu.pdf","appeal to fear","If you choose not to administer triple antibiotic coverage for this patient with severe and extensive burns, you will be held responsible for any infectious complications that might eventually arise.","In this example, the use of triple antibiotic coverage might be considered to be a valid choice. Nevertheless, fear of possible complications and – particularly – of the risk of being held accountable for those complications, rway clearance adaptations should not form the rational basis of acceptance of our choice.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","http://www.testsherpa.com/lsat/secret-lsat-logic-flaws/","appeal to emotion","You have to give me a passing grade. I spent 150 hours on that project and missed every party this quarter.","The author plays on your emotions to get you to agree with the conclusion.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.powerscore.com/lsat/help/lr_flaws.cfm","appeal to emotion","Professor, please, PLEASE reconsider my grade on the Final! I know I only answered 7% of the questions correctly, but I didn’t really deserve an F! In the past week I sprained my ankle, my dog ran away, and my kitchen caught on fire! I think it’s only fair I get a chance to retake the test!","n this type of error a speaker will use emotion or emotionally-charged language to attempt to persuade a reader/listener that a particular position or belief is correct, when the emotion described gives no tangible reasons (only emotional or ethically-based ones) to accept a conclusion.","the argument appeals to emotion rather than to reason"
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://web.archive.org/web/20070625122234/http://leo.stcloudstate.edu/acadwrite/logic.html","appeal to emotion","I cannot get a job because the public education system failed me;  I have to steal to  survive.  It is society's fault, not mine.","The writer begs for the approval of the claim;  the audience may agree because they feel sorry for the arguer.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://thebestschools.org/magazine/15-logical-fallacies-know/","appeal to pity","Professor, you have to give me an A on this paper. I know I only turned in a sentence and some clip art, but you have to understand, my grandmother suddenly died while traveling in the Northern Yukon, and her funeral was there so I had to travel, and my parents got divorced in the middle of the ceremony, and all the stress caused me to become catatonic for two weeks. Have some pity — my grandmother's last wish was that I'd get an A in this class.","An appeal to pity relies on provoking your emotions to win an argument rather than factual evidence. ",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","http://www.testsherpa.com/lsat/secret-lsat-logic-flaws/","appeal to consequences","Evolution cannot be true. If it were true, we’d all be smelly apes.","Notice how the consequences are unrelated to the argument. Regardless of how you feel about evolution, if it is true, aren’t we all still human?",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","http://www.testsherpa.com/lsat/secret-lsat-logic-flaws/","appeal to force","If you don’t agree to sign the labor agreement, we’ll fire you.","The author practically threatens anyone who disagrees with her conclusion.","If an author makes any kind of threat, is the threat related at all to the conclusion? What does getting fired have to do with believing that an agreement is correct?"
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://web.archive.org/web/20070625122234/http://leo.stcloudstate.edu/acadwrite/logic.html","appeal to force","If you do not believe in God, you will go to hell.","The writer threatens the audience, explicitly or implicitly, with negative consequences if the claim is not believed.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://academicinfluence.com/inflection/influence/logical-fallacies","appeal to pity","You should marry me. I know we’re not compatible, but I only have a year to live, and you’re my last chance.","The argumentum ad misericordiam is a strategy in which one speaker appeals to the emotions of another by exploiting their feelings of guilt or pity. This strategy of debate seeks to validate one’s argument by playing on the sympathy or sensitivity of the other. The aim is to invoke an array of emotions that might cloud the individual’s ability to approach the argument in a rational way. It should also be noted though that the invocation of empathy is not by itself evidence that a fallacy has occurred. If we take, for instance, commercials which feature starving people in developing countries, the goal of invoking our pity is not to deceive but to connect real human emotion with a call to action. An appeal to any type of emotion is not by itself fallacious, but becomes fallacious when combined with a faulty premise.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5ea30c128b3977001b32734a/persuasive-appeals","appeal to emotion","""You will never be satisfied in life if you don’t seize this opportunity. Do you want to live the rest of your years yearning to know what would have happened if you just jumped when you had the chance?"" Which appeal is the primary appeal used in this quote?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5e39d18953493f001bf74da9/rhetorical-devices","appeal to emotion","""It is an outrage that the school wants to remove the vending machines. This is taking our freedom away!""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5d7061e8154c4d001a5ae7b1/test-your-fallacies","appeal to emotion","Don’t waste food, people in Marawi are suffering because of hunger.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f6c8014620e4f001b01d290/logic-unit-quiz","appeal to fear","If you don't buy the black pencils, you will get made fun of. You will not be chosen for group projects.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5fa5924f4bc06f001bf18f58/logical-fallacy-quiz-swhs","appeal to fear","If you don't buy the warranty for your chromebook, you could find yourself without one for the rest of the schoolyear and having to pay thousands of dollars in expensive repairs","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5e1ca3aaa57cff001b065300/fallacy-weekly-review","appeal to fear","Explaining that trusting the other politician will cause everyone to lose their homes and jobs","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5e15d293351ef5001bd0e625/traditional-logic-chapter-review","appeal to fear","Senator Jones supports a strong national defense. If you do vote for him, our country will be invaded, and it will start World War III.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60c66e403fb5ff001bc8192e/logical-fallacies-part","appeal to fear","I ask all employees to vote for my chosen candidate in the upcoming elections. If the other candidate wins, he will raise taxes and many of you will lose your jobs.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5d321220e0cc63001a271f55/logical-fallacies","appeal to fear","If you don't believe in God, you'll go to hell!","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5dd1e2da4b69e5001bff3e97/emotional-fallacies","appeal to fear","If you don't start recycling now, our entire planet will be destroyed in ten years.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/606ff0f48e5148001c3e4891/elt-fallacies-in-writing-nd","appeal to fear","""Politician X is going to strip away your right to free speech!""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60560434e10317001e4ec2f4/logical-fallacies","appeal to fear","My family is this school's biggest donor so, you better think about that bad grade you gave me on my test.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5c58d321571452001a00e14e/logical-fallacies","appeal to fear","Look Tom, you could go to the police with your information about our questionable accounting practices here at Bentron. But remember, you have a family to feed. Besides you know how rumors of this kind of disloyalty can spread through the industry. You'll ever work as an accountant in this town again.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/605a2838960a72001b01c652/logical-fallacies-quiz","appeal to fear","If you elect him, the Dow Jones will tumble and you will lose all of your money!","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5fadd7513db61a001b0864b9/logical-fallacies","appeal to fear","""If you don't turn in your homework, you will be getting a call home.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Appeal-to-Fear","appeal to fear","If we don’t bail out the big automakers, the US economy will collapse.  Therefore, we need to bail out the automakers."," The idea of a collapsed economy is frightening enough for many people to overlook the fact that this is a premise without justification, resulting in them just accepting the conclusion. There is no evidence or reason provided for the claim that if we don’t bail out the big automakers, the US economy will collapse.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f553796946249001b8e181c/logical-fallacies","appeal to fear","Preys on people’s emotions and sensitivities, can turn into a slippery slope","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f6780dc106b31001bb3e0cd/logical-fallacies","appeal to fear","Medical expenses for the elderly continue to rise. If you don't buy long-term health insurance now, you probably won't be able to qualify once you're older. Sure, the insurance policy is a little expensive, but it's worth spending the money today so you don't go bankrupt in the future, becoming a burden to your family.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601186198d64cb001b52da5f/logical-fallacies","appeal to fear","Sometimes kids ride skateboards and fall off, breaking their arms or legs. Clearly, riding a skateboard is extremely dangerous. Don’t you think skateboards should be banned?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5ea30c128b3977001b32734a/persuasive-appeals","appeal to emotion","""I am not unmindful that some of you have come here out of great trials and tribulations. Some of you have come fresh from narrow jail cells. And some of you have come from areas where your quest -- quest for freedom left you battered by the storms of persecution and staggered by the winds of police brutality. You have been the veterans of creative suffering. Continue to work with the faith that unearned suffering is redemptive. Go back to Mississippi, go back to Alabama, go back to South Carolina, go back to Georgia, go back to Louisiana, go back to the slums and ghettos of our northern cities, knowing that somehow this situation can and will be changed.""  Which appeal is the primary appeal used in this quote?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f50002ffb10b3001bac74ae/logical-fallacies","appeal to fear","If we don’t teach teens to work harder, the human race is doomed.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f94b60e682994001daa62b4/logical-fallacies","appeal to fear","Children should not go trick or treating, as there always exists the possibility that someone could poison the treats.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Appeal-to-Pity","appeal to pity","Ginger: Your dog just ran into our house and ransacked our kitchen! Mary: He would never do that, look at how adorable he is with those puppy eyes!"," Being pathetic does not absolve one from his or her crimes, even when he or she is a ridiculously-adorable puppy.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Appeal-to-Pity","appeal to pity","I really deserve an “A” on this paper, professor.  Not only did I study during my grandmother’s funeral, but I also passed up the heart transplant surgery, even though that was the first matching donor in 3 years."," The student deserves an “A” for effort and dedication but, unfortunately, papers are not graded that way.  The fact that we should pity her has nothing to do with the quality of the paper written, and if we were to adjust the grade because of the sob stories, we would have fallen victim to the appeal to pity.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_9&sid=270424982","appeal to pity","I should receive an 'A' in this class. After all, if I don't get an 'A' I won't get the fellowship that I want.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://lifehacker.com/spot-the-flaw-in-a-politicians-argument-with-this-guide-1796333209","appeal to pity","a lifelong Republican who was against Obamacare until it saved his life.","this anecdote doesn’t really tell us what Obamacare does or look at the possible consequences of Obamacare. For that, there are statistics that can help you make rational arguments for or against Obamacare, like the number of people who would lose their healthcare without it.",""
