"updated_label","original_url","old_label","source_article","explanations","rationale"
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601d66c86088e4001bc1a9d9/fallacies-pt","ad baculum","The Department of Transportation needs to reconsider the speed limit proposals on interstate highways for the simple reason that if they do not, their departmental budget for the Department of Transportation will be cut by 25%.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601d66c86088e4001bc1a9d9/fallacies-pt","ad baculum","“All those opposed to my arguments for the opening of a new department, signify by saying, ‘I quit.’""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601d66c86088e4001bc1a9d9/fallacies-pt","ad baculum","You should choose to work more overtime at the same rate of pay. After all, you wouldn’t want to lose your job, would you?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5df92b0aa5d605001fad432c/logical-fallacies-presidential-speeches","ad baculum","MARVIN STONE: You suggest that we scrap the SALT II treaty already negotiated, and intensify the build-up of American power to induce the Soviets to sign a new treaty - one more favorable to us. President Carter, on the other hand, says he will again try to convince a reluctant Congress to ratify the present treaty on the grounds it's the best we can hope to get. Now, both of you cannot be right. Will you tell us why you think you are? RONALD REAGAN: Yes. I think I'm right because I believe that we must have a consistent foreign policy, a strong America, and a strong economy. And then, as we build up our national security, to restore our margin of safety, we at the same time try to restrain the Soviet build-up, which has been going forward at a rapid pace, and for quite some time. October 28, 1980 Cleveland, Ohio What logical fallacy did Reagan’s response illustrate the use of?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Reductio-ad-Absurdum","appeal to ridicule","If everyone lived his or her life exactly like Jesus lived his life, the world would be a beautiful place!","We first assume the premise is true",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Reductio-ad-Absurdum","appeal to ridicule","I am going into surgery tomorrow so please pray for me.  If enough people pray for me, God will protect me from harm and see to it that I have a successful surgery and speedy recovery.","We first assume the premise is true",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Appeal-to-Ridicule","appeal to ridicule","Evolution is the idea that humans come from pond scum."," It is ridiculous to think that we come from pond scum, and it is not true.  It is more accurate to say that we come from exploding stars as every atom in our bodies was once in a star.  By creating a ridiculous and misleading image, the truth claim of the argument is overlooked.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/606ff0f48e5148001c3e4891/elt-fallacies-in-writing-nd","appeal to pity","""I know I made a bad decision, but look at how hard I tried."" This helps manipulators to avoid taking responsibility for their actions.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5a663673f2554e001b8563e1/logical-fallacy-review-game","appeal to pity","""Every 0.008 seconds in the United States, a teen accidentally shatters his/her phone screen. You can help put an end to these devastating tragedies: donate now to my Kickstarter fund, the new Bubble-wrap Phone Case X.""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f50002ffb10b3001bac74ae/logical-fallacies","appeal to fear","If you love your family, you'll buy this new stealth security system.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5c3fedfb7e72ee001a76fce6/persuasive-text-quiz","appeal to pity","Won't you give the abandoned puppy a home?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60996ff9ed3065001b62bf73/week-short-quiz-fallacy","appeal to emotion","That lady had a rough day today. She woke up late, she was not able to eat breakfast, she missed the train and was late for work. My heart aches for this poor lady.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5c003179473294001ae2ba6a/faulty-logic","appeal to emotion","This technique using vague positive words that actually hold little meaning.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/58a22d82d3ce042f10105678/persuasive-techiques","appeal to emotion","A commercial featuring starving children in Africa asking for donations to help provide food and clean water to those in need.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60087c86d8958f001c13dd39/argumentative-vocabulary","appeal to emotion","A persuasive technique meant to influence a person’s emotions.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60996ff9ed3065001b62bf73/week-short-quiz-fallacy","appeal to emotion","Power lines cause cancer. I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.” I urge you to vote for this bill to tear down all power lines and replace them with monkeys on treadmills.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5ff71d402841f5001b57bc06/logical-fallacies-practice","appeal to emotion","They cannot take her to jail even if she did rob the bank and take millions of pesos… She is already too old and weak to be locked up.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5fab3cc677f31f001e81b694/appeals-and-fallacies-quiz","appeal to emotion","If we don't control Covid-19, it could lead to millions of deaths. Wouldn't it make you sad to live in a country where that had happened?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f5eb6911fc223001bc34b31/logical-fallacies","appeal to emotion","You should always eat everything on your plate, think of all the children in Africa who doesn’t always have enough food.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5dd1e2da4b69e5001bff3e97/emotional-fallacies","appeal to emotion","Thousands of pets are left homeless and hungry because lousy people turn them out on the streets instead of taking care of them.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601343982b55e4001d363287/eapp-logical-fallacy","appeal to pity","""Sir, please let me take the exam. I was late because I need to cook our breakfast and wash the dishes.""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5bce1fdb3e0f1c001a971e19/rhetorical-fallacies","appeal to emotion","The Supreme Court has just flinched from its responsibility to stop the unjust jailing of two journalists―not charged with any wrongdoing―by a runaway prosecutor who will go to any lengths to use the government's contempt power to force them to betray their confidential sources.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5bce1fdb3e0f1c001a971e19/rhetorical-fallacies","appeal to emotion","Joe is firm in his principles. The reader admires Joe for not changing his ideas and opinions according to what is popular or advantageous.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5bce1fdb3e0f1c001a971e19/rhetorical-fallacies","appeal to emotion","The uncommunicative strangers seemed unwilling to speak to us, hiding behind the language barrier.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5bce1fdb3e0f1c001a971e19/rhetorical-fallacies","appeal to emotion","The sinister fisherman's suspicious smile frightened the innocent children","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5e5acdcf4338c6001b10d59a/persuasion-review","appeal to emotion","Last year I wanted to quit school because my friends treated me like an outcast and talked about me to my friends. I felt betrayed and sad all of the time but now I think I have a place at my new middle school.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5a83b5c12e005e0025756f7b/unit-dive-review-central-idea-theme","appeal to emotion","an attempt to persuade the reader/audience based on feelings or emotions; emotional response","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5909323c4dbc641000839372/persuasive-devices","appeal to emotion","We have a responsibility to care for this poor lost dog.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5bf424d6a836e8001af7a327/fallacies","appeal to emotion","Power lines cause cancer.  I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.”","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5e6ab7b610b690001bb2a687/dedication-of-the-aerospace-medical-health-center","appeal to emotion","President Kennedy said that research for space travel could help children with eye defects","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/588ba4a8f6515cb316f90448/nonfiction-terms","appeal to emotion","Words with strong feelings that bring about feelings in the reader. Strong words (+ or -) specifically used to sway the reader","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5df7b2a5d0e17c001b25cef6/persuasive-rhetoric","appeal to emotion","present ideas that elicit strong feelings","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5c75827f32ccb8001a9caafe/wwii-propaganda-fallacies","appeal to emotion","What is the appeal being used through this sad little girl?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5c75827f32ccb8001a9caafe/wwii-propaganda-fallacies","appeal to emotion","""Jews are lice; They cause typhus (Painful/deadly disease).""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/586596c5b22651c20280c4ec/unit-lesson","appeal to emotion","Do the best for your baby","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/6050da7c7fdcf3001b12e337/the-power-of-persuasion","appeal to emotion","""You'll make the right decision because you have something that not many people do: you have heart.""?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/609b44fe99417e001b7e82fc/types-of-fallacy","appeal to emotion","A bank with the heart for every Filipino","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5a05ecb886b23c10009a2c1b/fallacies","appeal to emotion","I know you don't like the kitty-cat  sweater that Grandma knitted for you, but she worked so hard on it and it will make her happy to see you wear it in the family holiday photo.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60194d16aef5e5001b5c5ad6/persuasive-argumentative","appeal to emotion","A dog would be a great addition to our family. Think about how wonderful it would be to come home to a happy, excited, loving dog?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/605dd4b4254575001f2a993a/rhetorical-devices-review","appeal to emotion","Hundreds of thousands of animals are being tortured and killed every year, and for what? So that we can modernize our beauty products and overstock our grocery stores?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5bce1fdb3e0f1c001a971e19/rhetorical-fallacies","appeal to emotion","We will not rest until we reach a day when not one single veteran falls into homelessness.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60229498591fa9001ba366a5/unit-review","appeal to emotion",", tax relief instead of tax cut, or death tax instead of estate tax)","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f8990d047322f001f2d8b06/rhetorical-literary-terms","appeal to emotion","""There I was in the midst of thousands, and yet a perfect stranger; without home and without friends, in the midst of thousands of my own brethren—children of a common Father, and yet I dared not to unfold to any one of them my sad condition."" Check each literary term found in this quote:","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601d66c86088e4001bc1a9d9/fallacies-pt","appeal to pity","You don’t have to do this. My grandmother is in the hospital. I need my salary to support her medication. She’s dying.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60332e20073770001d1ef61f/english-review","appeal to pity","It occurs when someone makes an appeal to emotion of pity instead of addressing the argument.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60560434e10317001e4ec2f4/logical-fallacies","appeal to pity","I support this candidate for class president, because he has recently been diagnosed with the cancer","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/605a2838960a72001b01c652/logical-fallacies-quiz","appeal to pity","If you write to Mrs. Roth and tell her: ""Mrs Roth, I know I haven't done any of the assignments, but I need a C anyway because I'm asking nicely and I'm good person, and I'm going to get in trouble if you don't.""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/603c4135fe49e5001bc1c557/activity-march-logical-fallacies","appeal to pity","We should give the other applicant the job because he has a poor family and he needs to provide for them. It looks like he suffers a lot!","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/60a583dc64d8ad001bb5d3fd/logical-fallacies","appeal to pity","“I really deserve an “A” on this paper, professor. Not only did I study during my grandmother’s funeral, but I also passed up the heart transplant surgery, even though that was the first matching donor in 3 years.”","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f918a04b5be2c001b528339/logical-fallacies-quiz","appeal to pity","Sarah wakes up one morning to find that she has just slept through her anatomy test. She emails her teacher and asks if she can make up the test. Sarah states that she deserves to take it over because she didn't sleep well because her boyfriend just broke up with her, her dog is sick and she stained her favorite dress. What fallacy is this?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601d4f7f893cd7001c42d2a7/logical-fallacies","appeal to pity","""If we don't adopt that puppy today, they might put him down. Do you want to be responsible for that?"" Exclaimed Yasir.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601d4f7f893cd7001c42d2a7/logical-fallacies","appeal to pity","""I should receive an 'A' in this class. I had a tough week!"" Hadi begged","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f589da2cf5b97001b513da7/logical-fallacies-practice","appeal to pity","We shouldn’t put her in jail even if she stole billions of pesos. She is already too old to be locked up.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601ab1436b68c3001b346fbc/logical-fallacy","appeal to emotion; appeal to pity","Luke didn't want to eat his vegetables, but his father told him to think about the poor, starving children in a third world country who don't have anything to eat.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","http://www.testsherpa.com/lsat/secret-lsat-logic-flaws/","appeal to emotion","You have to give me a passing grade. I spent 150 hours on that project and missed every party this quarter.","","The author plays on your emotions to get you to agree with the conclusion."
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/601d66c86088e4001bc1a9d9/fallacies-pt","appeal to pity","Just give me a chance to prove it to you. I can’t live this life if you will leave me. My world will stop to turn around. I will not be able to eat nor drink.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Argument-by-Emotive-Language","appeal to emotion","The Bible is filled with stories of God's magic."," Instead of using the more accepted term “miracles,” the word “magic” is used that connotes powers associated with fantasy and make-believe in an attempt to make the stories in the Bible seem foolish.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Argument-by-Emotive-Language","appeal to emotion","I don’t see what’s wrong with engaging the services of a professional escort."," That’s just a nice way of saying, “soliciting a hooker.”  No matter what you call it unless you live in certain parts of Nevada (or other parts of the world), it is still legally wrong (not necessarily morally wrong).",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/61291a518d10ad001d97f8fb/persuasive-media-techniques","appeal to emotion","When an advertiser tries to make a connection with the audience emotionally through sappy stories, music, sad puppies, etc...","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/61291a518d10ad001d97f8fb/persuasive-media-techniques","appeal to emotion","Expect More. Pay Less.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f904c95930995001c0b07d3/literary-devices-figurative-bias-rhetoric","appeal to emotion","The critical mission was horribly executed.","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5c635d40b00dbd001afab7fa/critical-reading","appeal to emotion","""Beware of appeals made only to your feelings and not to your logic.""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/5f5a99ec09d391001d24f1c5/declaration-of-independence-test","appeal to emotion","He has plundered our seas, ravaged our coasts, burned our towns, and destroyed the lives of our people","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577","appeal to emotion","Do you still beat your wife?","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/61291a518d10ad001d97f8fb/persuasive-media-techniques","appeal to emotion","company's slogan ""Eat Fresh.""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://quizizz.com/admin/quiz/61291a518d10ad001d97f8fb/persuasive-media-techniques","appeal to emotion","company's slogan ""Expect More. Pay Less.""","",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Appeal-to-Emotion","appeal to emotion","There must be objective rights and wrongs in the universe.  If not, how can you possibly say that torturing babies for fun could ever be right?"," The thought of people torturing babies for fun immediately brings up unpleasant images (in sane people).  The actual argument (implied) is that there are objective (universal) rights and wrongs (morality).  The argument is worded in such a way to connect the argument's conclusions (that there is objective morality) with the idea that torturing babies for fun is wrong (this is also a non sequitur fallacy).  No matter how we personally feel about a horrible act, our feelings are not a valid substitution for an objective reason behind why the act is horrible.",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.logicallyfallacious.com/logicalfallacies/Argument-by-Emotive-Language","appeal to emotion","By rejecting God, you are rejecting goodness, kindness, and love itself."," Instead of just “not believing” in God, we are  “rejecting” God, which is a much stronger term—especially when God is associated with “goodness.”",""
"[MSK1] is made without evidence. In place of evidence, emotion is used to convince the interlocutor that [MSK1] is true.","https://www.pesec.no/24-most-common-logical-fallacies/","appeal to emotion","Luke didn't want to eat his sheep's brains with chopped liver and brussel sprouts, but his father told him to think about the poor, starving children in a third world country who weren't fortunate enough to have any food at all.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5cbde6b63d0929001a1ffc3c/logical-fallacies","circular","God exists. How do you know? Because it says so in the Bible.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5d922913b68824001a751943/logical-fallacies","circular","She is good at writing because she writes words effectively.""","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://www.thoughtco.com/circular-reasoning-petitio-principii-1689842","circular","President Reagan was a great communicator because he had the knack of talking effectively to the people.","The terms in the beginning of the sentence (great communicator) and the end of the sentence (talking effectively) are interchangeable.""",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/60c66e403fb5ff001bc8192e/logical-fallacies-part","circular","Plagiarism is deceitful because it is dishonest.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/60871eab7d7eb8001bf0d82a/logical-fallacies","circular","Canada is the best country to live in because it's better than the other countries!","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/608aa4ecb8575b001cc6ef62/logical-fallacies","circular","The thing about the new math teacher (who is an excellent teacher) is that he/she really stands out because he/she has good teaching skills.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5f553796946249001b8e181c/logical-fallacies","circular","Repeating the same thing as if you’re proving something","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5c87e8b2d42466001bb19a83/logical-fallacies","circular","Witchcraft remains our most urgent spiritual problem because it threatens our very souls.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/606e159096512c001b668565/logical-fallacies","circular","The witchcraft problem is the most urgent spiritual crisis in the world today. Why? Because witches threaten our very souls.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/606e159096512c001b668565/logical-fallacies","circular","The word of Zorbo the Great is flawless and perfect. We know this because it says so in The Great and Infallible Book of Zorbo’s Best and Most Truest Things that are Definitely True and Should Not Ever Be Questioned.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/58eaee695faa9d643b89c21b/als-logical-fallacies","circular","Bill: I think capital punishment is wrong. Adam: No it isn't. If it was wrong, it wouldn't be legal","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/601ab1436b68c3001b346fbc/logical-fallacy","circular","America is the best place to live, because it's better than any other country.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5da51e9c97d927001a6730fb/debate-fallacy-proposition-listening-and-language","circular","Bob: that movie was a waste of time and money Ted: what was wrong with it? Bob: It sucked","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/6012e5d77b0272001eadb40d/rhetorical-fallacies","circular","Taco is the best because it tastes better.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5d7061e8154c4d001a5ae7b1/test-your-fallacies","circular","Global warming doesn’t exist because the earth is not getting warmer","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5bf2ea52b04ea7001b5e9cd2/arugments-claim-and-fallacious-reasoning","circular","The president of Honduras is a good leader because he is a leader of the country.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5ac58cfd5e5c5f001a903c87/nonfiction-unit-review","circular","Running a marathon is very tiring because it is so exhausting.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf","circular","“You can’t give me a C. I’m an A student!”","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf","circular","“Honesty is defined as always being honest.”","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://lifehacker.com/spot-the-flaw-in-a-politicians-argument-with-this-guide-1796333209","circular","marijuana shouldn’t be legalized because it wasn’t socially acceptable.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/60af1e206d0afa001be806c2/chapter-introductions","circular","""All eighteen-year-olds have the right to vote because it's legal for them to vote.""","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://owl.purdue.edu/owl/general_writing/academic_writing/logic_in_argumentative_writing/fallacies.html","circular","Filthy and polluting coal should be banned.","Arguing that coal pollutes the earth and thus should be banned would be logical. But the very conclusion that should be proved, that coal causes enough pollution to warrant banning its use, is already assumed in the claim by referring to it as ""filthy and polluting.""",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://owl.purdue.edu/owl/general_writing/academic_writing/logic_in_argumentative_writing/fallacies.html","circular","George Bush is a good communicator because he speaks effectively.","In this example, the conclusion that Bush is a ""good communicator"" and the evidence used to prove it ""he speaks effectively"" are basically the same idea. Specific evidence such as using everyday language, breaking down complex problems, or illustrating his points with humorous stories would be needed to prove either half of the sentence.",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf","circular","All hunting is inhumane and should be outlawed.","The reader is asked, or begged, to accept as truth the statement ""hunting is inhumane"" without proof.",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf","circular","All useless laws, such as Reform Bill 13, should be repealed.","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://valenciacollege.edu/students/learning-support/winter-park/communications/documents/LogicalFallaciesCSSCTipSheet_Revised_.pdf","circular","There aren't enough parking spaces on campus because there are too many cars.","I dislike abstract art because it is unrealistic.",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://kspope.com/fallacies/fallacies.php","circular","Has your psychology department stopped teaching that ineffective approach to therapy yet?","The question assumes--and a ""yes"" or ""no"" response to the question affirms--that the approach is ineffective.",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://kspope.com/fallacies/fallacies.php","circular","Why must you always take positions that are so unscientific?","The question assumes that all of the person's positions are unscientific.",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://kspope.com/fallacies/fallacies.php","circular","No one can deny that [my theoretical orientation] is the only valid theoretical orientation","",""
"[MSK1] is true because of [MSK2]. [MSK2] is true because of [MSK1].","https://quizizz.com/admin/quiz/5b2b2aa736a5270019a279ba/fallacy-quiz-part","circular","""Once a year, a miracle causes this large rock to float about ten centimeters off the ground since supernatural powers want us to remember the martyrs who died in that spot.""","",""
